"Dependentes","Estado.Civil","Idade","Conta.Poupanca","Conta.Salario","Cheque.Sem.Fundo","Conta.Conjunta","Valor.Emprestimo","Multa","Juros","Valor.Emprestimo.Atualizado","PAGO","ID"
1,2,1,2,1,1,1,3,1,3,3,0,16978116868
2,4,1,2,1,1,1,3,2,2,2,0,1475398
2,4,1,2,1,1,1,3,2,2,2,0,1492888
2,4,1,2,1,1,1,2,1,1,1,0,1492894
2,4,1,2,1,1,1,2,1,1,1,0,1492897
2,4,1,2,1,1,1,2,1,1,1,0,1492900
2,4,1,2,1,1,1,3,3,3,3,0,16962687268
2,2,1,2,1,1,1,3,2,2,3,0,1475404
2,2,1,2,1,1,1,3,2,2,3,0,1492921
2,2,1,2,1,1,1,2,1,1,1,0,1492924
2,2,1,2,1,1,1,2,1,1,1,0,1492924
2,2,1,2,1,1,1,2,1,1,1,0,1492927
2,2,1,2,1,1,1,3,3,3,3,0,16962684868
1,4,1,2,1,1,1,2,2,1,1,0,16956041668
1,2,1,2,1,2,1,3,2,3,3,0,47007913
1,8,1,2,1,1,1,3,3,3,3,0,47013364
1,8,1,2,1,1,1,3,2,2,2,0,47014948
2,2,1,2,1,1,1,2,2,1,1,0,1487956
2,2,1,2,1,1,1,3,3,3,3,0,16958816068
2,2,1,2,1,1,1,3,1,3,3,0,21645272074
2,2,1,2,1,1,1,2,2,2,2,0,21649745668
2,2,1,2,1,2,1,2,2,1,1,0,1500793
1,2,1,2,1,1,1,2,1,1,1,0,1478680
1,2,1,2,1,1,1,2,2,1,1,0,1481464
1,2,1,2,1,2,1,3,3,3,3,0,16957942477
1,2,1,2,1,2,1,3,3,2,3,0,16978023268
1,8,1,1,1,1,1,3,2,3,3,0,46995316
2,2,1,2,1,1,1,2,2,2,2,0,16977912868
1,4,1,2,1,1,1,3,3,3,3,0,46996876
1,4,1,2,1,1,1,3,3,3,3,0,16838295268
1,4,1,2,1,1,1,3,3,3,3,0,16856338468
1,4,1,2,1,1,1,2,2,2,1,0,16856338471
1,4,1,2,1,1,1,2,3,2,2,0,16949412868
1,4,1,2,1,1,1,3,3,3,3,0,16957265668
1,2,1,2,1,2,1,3,3,3,3,0,47001340
1,4,1,2,1,1,1,3,3,3,3,0,16901876071
1,4,1,2,1,1,1,2,2,1,1,0,1431892
1,4,1,2,1,1,1,3,3,3,3,0,16866723268
1,4,1,2,1,1,1,3,3,3,3,0,47003263
1,2,1,2,1,1,2,2,3,3,3,0,1439728
1,2,1,2,1,1,2,2,2,1,1,0,1439731
1,2,1,2,1,1,2,3,2,2,3,0,1452337
1,8,1,2,1,1,1,3,3,3,3,0,1375591
1,8,1,2,1,1,1,3,3,3,3,0,16896610468
1,8,1,2,1,1,1,2,2,1,1,0,16896610471
1,4,1,2,1,1,1,3,3,3,3,0,16829489668
1,4,1,2,1,1,1,3,3,3,3,0,16829489671
1,4,1,2,1,1,1,3,3,3,3,0,16829489674
1,4,1,2,1,1,1,2,2,2,1,0,16829489677
1,4,1,2,1,1,1,2,2,1,1,0,16829489680
1,4,1,2,1,1,1,2,2,2,2,0,16829489680
1,2,1,2,1,1,1,3,3,3,3,0,47014945
1,2,1,2,1,1,1,3,3,3,3,0,47015449
1,4,1,2,1,1,1,2,2,2,2,0,1391782
1,4,1,2,1,1,1,3,3,3,3,0,46996003
1,4,1,2,1,2,1,2,3,2,3,0,16965521668
1,4,1,2,1,2,1,2,3,2,2,0,16965521671
1,4,1,2,1,1,1,2,3,3,3,0,1453192
1,2,1,2,1,2,1,2,1,2,2,0,1423597
1,4,1,2,1,1,1,2,3,2,2,0,16902125668
1,4,1,2,1,1,1,2,2,1,2,0,16956012871
2,2,1,2,1,1,2,2,1,1,2,0,1513519
1,4,1,2,1,1,1,3,3,3,3,0,16866159268
1,4,1,2,1,1,1,2,3,3,2,0,16949547268
1,4,1,2,1,1,1,3,3,3,3,0,16949547271
1,4,1,2,1,1,1,2,3,3,3,0,16955237668
1,4,1,2,1,1,1,3,3,3,3,0,16955237671
1,4,1,2,1,1,1,2,3,2,3,0,16955237674
1,4,1,2,1,1,1,2,3,3,3,0,16955237677
1,4,1,2,1,1,1,2,3,3,3,0,16955237680
1,4,1,2,1,1,1,3,3,3,3,0,16955244868
1,4,1,2,1,1,1,2,3,2,3,0,16955244871
1,4,1,2,1,1,1,2,3,2,2,0,16955244874
1,4,1,2,1,2,1,3,3,3,3,0,1412695
1,4,1,2,1,1,1,3,3,3,3,0,16847796868
1,4,1,2,1,1,1,3,3,3,3,0,16946273668
1,4,1,2,1,1,1,2,2,1,1,0,16946273671
1,4,1,2,1,1,1,2,3,1,2,0,16946273674
1,4,1,2,1,1,1,3,3,2,3,0,16968032068
1,4,1,2,1,1,1,3,3,2,3,0,16968032071
1,4,1,2,1,1,1,2,3,3,3,0,16968032074
2,2,1,2,1,2,1,3,2,3,3,0,1463443
1,4,1,2,1,1,1,2,1,1,1,0,16866840868
1,4,1,2,1,1,1,2,2,1,1,0,16955991268
1,4,1,2,1,2,1,2,3,3,3,0,16857634468
1,4,1,2,1,2,1,2,3,3,3,0,16857634477
1,4,1,2,1,1,1,2,2,2,1,0,16867491268
1,4,1,2,1,1,1,2,2,1,1,0,21643976068
1,3,1,1,1,1,1,2,2,1,1,0,1416733
2,2,1,2,1,1,1,2,1,2,2,0,1457560
1,4,1,2,1,1,1,3,3,3,3,0,47003068
1,4,1,2,1,1,1,3,3,3,3,0,47009884
1,4,1,2,1,1,1,3,3,3,3,0,47013691
1,4,1,2,1,1,1,3,2,2,3,0,47015044
1,2,1,2,1,1,1,2,3,3,3,0,16962041668
1,8,1,1,1,1,1,2,3,2,2,0,16838391268
1,4,1,2,1,1,1,3,1,2,2,0,1473655
1,4,1,2,1,1,1,2,1,1,1,0,1473658
1,4,1,2,1,1,1,3,3,3,2,0,47019625
1,3,1,1,1,1,1,2,2,2,2,0,1375207
1,2,1,2,1,1,1,2,3,2,3,0,1426150
1,2,1,2,1,1,1,2,2,1,1,0,1426159
1,8,1,1,1,1,1,3,3,3,3,0,16897940068
1,8,1,1,1,1,1,2,3,3,3,0,16897940071
1,8,1,1,1,1,1,2,3,3,3,0,16897940074
1,8,1,1,1,1,1,2,2,1,1,0,16897940080
1,8,1,1,1,1,1,2,3,3,3,0,16897940083
2,3,1,2,1,1,1,2,3,1,2,0,1507918
2,2,1,2,1,1,1,3,2,3,3,0,1512499
1,8,1,2,1,1,1,2,3,3,2,0,21638518468
1,8,1,2,1,1,1,2,3,2,2,0,21645668068
1,8,1,2,1,1,1,2,1,1,1,0,21648056068
2,3,1,2,1,1,1,3,1,3,3,0,16978056868
2,2,1,2,1,1,1,2,3,3,3,0,16958976868
1,2,1,2,1,1,1,3,3,3,3,0,47004133
1,4,1,2,1,1,1,2,2,2,2,0,47005732
1,2,1,2,1,2,1,2,3,2,2,0,1457197
2,4,1,2,1,1,1,2,3,2,3,0,16891340068
2,4,1,2,1,1,1,3,3,3,3,0,16891340071
2,4,1,2,1,1,1,2,3,1,3,0,16891340074
2,4,1,2,1,1,1,2,2,1,1,0,16891340077
1,2,1,2,1,2,1,3,1,2,2,0,1449664
1,8,1,1,1,1,1,2,2,1,1,0,16957239268
2,2,1,2,1,2,1,2,1,1,1,0,1510630
2,2,1,2,1,2,1,3,3,3,2,0,16952952868
2,2,1,2,1,1,1,2,3,2,3,0,1447255
2,2,1,2,1,1,1,3,2,3,3,0,1447333
1,2,1,2,1,1,1,3,3,3,3,0,16959905668
1,8,1,1,1,1,1,3,3,3,3,0,47002063
2,2,1,2,1,1,1,2,2,1,1,0,1488172
2,2,1,2,1,1,1,2,2,1,1,0,1490590
1,4,1,2,1,1,1,2,2,1,1,0,16954167268
1,4,1,2,1,1,1,2,3,3,3,0,16954167271
1,2,1,2,1,1,1,3,3,3,3,0,16983276868
1,4,1,2,1,2,1,2,3,3,3,0,47005750
1,4,1,2,1,1,1,3,3,2,2,0,47012245
2,4,1,2,1,1,1,2,2,2,2,0,1423117
2,4,1,2,1,1,1,2,1,1,1,0,1424560
1,4,1,2,1,1,1,3,3,3,3,0,16866125668
1,4,1,2,1,1,1,2,3,2,2,0,16938756868
1,4,1,2,1,1,1,3,3,3,3,0,21641926468
2,2,1,2,1,2,1,3,1,3,3,0,16978011268
1,8,1,1,1,1,1,2,3,3,3,0,16944058468
2,2,1,2,1,1,1,3,1,1,2,0,1513123
1,2,1,2,1,1,1,2,1,1,1,0,1494580
1,2,1,2,1,1,1,2,2,1,1,0,1494580
1,2,1,2,1,2,1,3,2,2,2,0,47008546
2,4,1,2,1,1,1,3,1,2,2,0,1471105
1,4,1,2,1,1,1,2,2,1,1,0,16949604868
1,4,1,2,1,1,1,2,3,1,2,0,16949604871
1,4,1,2,1,1,1,2,2,1,1,0,16949604874
1,4,1,2,1,1,1,3,3,3,3,0,16949604877
1,2,1,2,1,1,1,2,3,1,2,0,1502137
1,2,1,2,1,1,1,3,3,3,3,0,16959728068
1,2,1,2,1,1,1,2,2,1,1,0,1435534
2,2,1,2,1,1,1,3,3,3,3,0,16959036874
1,4,1,2,1,1,1,2,3,1,2,0,1434334
1,4,1,2,1,1,1,2,2,1,2,0,16967760868
1,4,1,2,1,1,1,2,3,3,3,0,1393261
1,8,1,1,1,2,1,2,1,1,1,0,1432804
1,8,1,1,1,2,1,2,1,2,2,0,1432813
2,3,1,2,1,1,1,2,1,1,1,0,1512991
2,3,1,2,1,1,1,3,2,3,3,0,1512994
1,8,1,1,1,1,1,2,2,1,1,0,16902116068
1,4,1,2,1,1,1,3,3,3,3,0,16952148868
1,4,1,2,1,1,1,2,3,3,3,0,16952148871
1,4,1,2,1,1,1,2,2,3,2,0,1368790
1,4,1,2,1,1,1,2,3,2,3,0,16964556868
1,4,1,2,1,1,1,3,3,3,3,0,16964556871
2,2,1,2,1,2,1,2,3,2,2,0,1455970
2,2,1,2,1,2,1,3,2,3,3,0,1510285
1,4,1,2,1,1,1,3,3,3,3,0,46999951
1,4,1,2,1,1,1,2,3,1,2,0,16952249668
1,8,1,1,1,1,1,2,3,2,3,0,16967321668
1,2,1,2,1,1,1,2,2,2,2,0,1389994
1,2,1,2,1,1,1,3,3,3,3,0,47007226
1,4,2,2,1,1,1,3,3,3,3,0,46953220
1,4,1,2,1,2,1,2,3,3,3,0,16865856877
1,4,1,2,1,2,1,2,1,1,1,0,16865856880
1,4,1,2,1,2,1,3,3,3,3,0,16978253671
1,4,1,2,1,2,1,2,3,3,3,0,16865859268
1,4,1,2,1,2,1,3,3,3,3,0,16865859274
1,4,1,2,1,1,1,2,2,1,2,0,16952012068
1,4,1,2,1,1,1,3,3,3,3,0,16952012071
1,4,1,2,1,2,1,3,3,3,3,0,16866274468
2,4,1,2,1,2,1,2,3,1,2,0,1460392
1,4,1,2,1,1,1,3,3,3,3,0,46996495
1,2,1,2,1,2,1,3,3,3,3,0,47008783
2,2,1,2,1,1,1,2,1,1,1,0,1433335
1,4,1,2,1,1,1,2,2,1,2,0,16967513668
1,4,1,2,1,1,1,3,3,3,3,0,1368451
1,4,1,2,1,1,1,2,2,2,1,0,16828736068
1,4,1,2,1,1,1,2,3,3,3,0,16828736071
2,2,1,2,1,1,1,2,2,2,2,0,16939666468
2,2,1,2,1,1,1,3,3,3,3,0,1396288
2,2,1,2,1,1,1,3,3,3,3,0,16983516868
2,2,1,2,1,2,1,2,1,1,1,0,1466971
2,4,1,2,1,1,1,2,2,1,1,0,16951916068
2,4,1,2,1,1,1,3,3,3,3,0,16951916071
1,4,1,2,1,1,1,2,3,2,3,0,1481332
1,4,1,2,1,1,1,3,3,3,3,0,47014483
1,4,1,2,1,1,1,3,3,3,3,0,47015263
1,4,1,2,1,1,1,2,2,2,2,0,1384516
2,2,1,2,1,1,1,2,1,1,2,0,1467625
1,2,1,2,1,1,1,2,1,1,1,0,1481215
1,8,1,2,1,1,1,3,3,3,3,0,16923166468
1,4,1,2,1,1,1,2,3,3,3,0,1388527
1,4,1,2,1,1,1,2,3,3,3,0,1388542
1,2,1,2,1,1,1,2,1,1,1,0,1483216
1,2,1,2,1,2,1,3,2,3,3,0,1453549
1,2,1,2,1,2,1,3,3,3,3,0,1503175
1,2,1,2,1,2,1,3,3,3,2,0,47013538
1,4,1,2,1,1,1,2,2,2,1,0,1371064
1,4,1,2,1,1,1,2,2,1,1,0,1414378
2,2,1,2,1,1,1,2,3,2,2,0,1465444
1,8,1,2,1,1,1,2,2,2,2,0,1384621
1,2,1,2,1,1,1,3,1,2,2,0,1405378
1,8,1,1,1,1,1,2,3,2,3,0,1462771
1,8,1,1,1,1,1,2,2,1,1,0,1465234
2,4,1,2,1,1,1,2,2,2,1,0,16886105668
1,2,1,2,1,1,1,3,2,2,2,0,1496437
1,2,1,2,1,1,1,3,3,2,3,0,16966253668
1,2,1,2,1,1,1,3,3,3,3,0,16972592068
1,8,1,2,1,1,1,2,2,1,1,0,16865232868
1,8,1,2,1,1,1,2,2,1,1,0,16865232871
1,8,1,2,1,1,1,2,3,3,3,0,16865232874
1,8,1,2,1,1,1,2,3,3,3,0,16865232877
1,8,1,2,1,1,1,2,3,3,3,0,16865232880
1,8,1,2,1,1,1,3,3,3,3,0,16865232880
2,2,1,2,1,1,1,2,1,1,2,0,1509244
2,2,1,2,1,1,1,2,1,2,2,0,1430344
2,2,1,2,1,1,1,3,1,3,3,0,16978030468
2,2,1,2,1,1,1,3,3,3,3,0,16959872068
2,2,1,2,1,1,1,3,3,2,3,0,16978232068
2,2,1,2,1,1,1,2,1,1,1,0,1430380
2,2,1,2,1,1,1,2,1,3,3,0,16978006468
1,8,1,1,1,1,1,2,3,3,3,0,16957124068
2,2,1,2,1,1,1,3,1,3,3,0,16978032868
2,2,1,2,1,1,1,3,2,2,3,0,1457107
2,2,1,2,1,1,1,2,1,1,1,0,1457119
1,4,1,2,1,1,1,3,3,3,3,0,16866250468
1,4,1,2,1,1,1,2,3,3,3,0,16866250471
1,4,1,2,1,1,1,2,3,3,3,0,16964609668
1,4,1,2,1,1,1,3,3,3,3,0,16964609671
1,4,1,2,1,1,1,3,3,3,3,0,16964609674
1,4,1,2,1,1,1,2,3,3,3,0,16964609677
1,4,1,2,1,1,1,2,3,3,3,0,16973448868
1,4,1,2,1,1,1,2,3,2,2,0,16973448871
1,4,1,2,1,1,1,3,3,3,3,0,16973448874
1,4,1,2,1,1,1,2,3,1,2,0,16955199268
1,4,1,2,1,1,1,3,3,3,3,0,16955199271
1,4,1,2,1,1,1,3,3,3,3,0,16955199274
1,4,1,2,1,1,1,2,2,1,1,0,16962701668
2,4,1,2,1,1,1,2,2,1,1,0,1477915
2,2,1,2,1,2,1,2,1,1,1,0,1498867
1,2,1,2,1,2,1,2,2,1,1,0,1487077
1,4,1,2,1,1,1,2,1,1,1,0,16877136871
1,4,1,2,1,1,1,2,2,2,1,0,16877136874
2,2,1,2,1,1,1,2,1,1,1,0,1510906
2,2,1,2,1,1,1,2,1,1,2,0,1510909
2,2,1,2,1,1,1,2,1,1,1,0,1511011
2,2,1,2,1,1,1,2,1,1,1,0,1511014
2,2,1,2,1,1,2,2,2,2,2,0,16949175271
2,2,1,2,1,1,2,3,3,3,3,0,16959884068
2,2,1,2,1,1,2,3,1,3,3,0,16978136071
1,4,1,2,1,1,1,2,2,2,2,0,1391398
1,4,3,2,1,1,1,3,3,3,3,0,16953593677
1,2,3,2,1,1,1,3,3,3,3,0,16953675271
1,2,3,2,1,1,1,3,3,3,3,0,16953639268
1,2,3,2,1,1,1,3,3,3,3,0,16953639271
1,2,3,2,1,1,1,3,3,3,3,0,16953629677
1,2,3,2,1,1,1,3,3,3,3,0,16953629680
1,2,3,2,1,1,1,3,3,3,3,0,16953629680
1,2,3,2,1,1,1,3,3,3,3,0,16953610477
1,2,3,2,1,1,1,3,3,3,3,0,16953610480
1,2,3,2,1,1,1,3,3,3,3,0,16953610480
1,2,3,2,1,1,1,3,3,3,3,0,16953632071
1,2,3,2,1,1,1,3,3,3,3,0,16953632074
1,2,3,2,1,1,1,3,3,3,3,0,16953632077
1,2,3,2,1,1,1,3,3,3,3,0,16953632080
1,2,3,2,1,1,1,3,3,3,3,0,16953632080
1,2,3,2,1,1,1,3,3,3,3,0,47011990
1,2,3,2,1,1,1,3,3,3,3,0,16953627271
1,4,3,2,1,1,1,3,3,3,3,0,16953665668
1,2,3,2,1,1,1,3,3,3,3,0,16953615268
1,2,3,2,1,1,1,3,3,3,3,0,16953615271
1,4,3,2,1,1,1,3,3,3,3,0,16953612868
1,2,3,2,1,1,1,3,3,3,3,0,16953600868
1,2,3,2,1,1,1,3,3,3,3,0,16953600871
1,2,3,2,1,1,1,3,3,3,3,0,16953600874
1,2,3,2,1,1,1,3,3,3,3,0,16953600877
1,2,2,2,1,1,1,3,3,3,3,0,16953608071
1,2,2,2,1,1,1,3,3,3,3,0,16953658468
1,2,2,2,1,1,1,3,3,3,3,0,16953641677
1,2,2,2,1,1,1,3,3,3,3,0,16953641680
1,2,2,2,1,1,1,3,3,3,3,0,16953641680
1,4,2,2,1,1,1,3,3,3,3,0,16953687271
1,4,2,2,1,1,1,3,3,3,3,0,16953687274
1,2,1,2,1,1,1,3,3,3,3,0,16953636868
2,2,1,2,1,1,1,2,1,1,1,0,1383658
2,2,1,2,1,2,1,2,2,1,1,0,1430020
1,4,1,2,1,1,1,3,3,3,3,0,47015746
2,2,1,2,1,1,1,2,3,1,2,0,1511347
2,2,1,2,1,1,1,3,1,3,3,0,16978035268
1,4,1,2,1,1,1,2,2,2,2,0,47000170
1,4,1,2,1,1,1,2,2,1,1,0,16865285668
1,4,1,2,1,1,1,2,2,1,1,0,16865285671
1,4,1,2,1,1,1,2,3,3,3,0,16865285674
1,4,1,2,1,1,1,2,3,3,3,0,16865285677
1,4,1,2,1,1,1,2,3,3,3,0,1389010
2,2,1,2,1,1,1,3,3,3,3,0,16959437668
2,2,1,2,1,2,1,3,3,2,3,0,16965207268
2,2,1,2,1,1,1,3,1,2,2,0,1369699
2,8,1,2,1,1,2,3,3,3,3,0,16893176068
2,8,1,2,1,1,2,2,2,2,1,0,16893176071
2,8,1,2,1,1,2,3,3,3,3,0,16978037668
1,2,3,2,2,1,1,2,3,2,2,0,16846899268
1,4,1,2,1,1,1,3,3,3,3,0,1385128
1,4,1,2,1,1,1,2,3,3,2,0,16866291271
1,4,1,2,1,1,1,2,3,2,2,0,16949432071
1,4,1,2,1,1,1,2,2,1,2,0,16949432074
1,4,1,2,1,2,1,3,3,3,3,0,16957894468
1,4,1,2,1,1,1,2,3,3,3,0,16958249668
2,4,1,2,1,1,1,2,1,2,2,0,1450204
1,4,1,2,1,1,1,2,3,3,3,0,16952151268
1,4,1,2,1,1,1,3,3,3,3,0,16952151271
1,4,1,2,1,1,1,2,3,3,3,0,16952151274
1,8,1,1,1,2,1,2,3,1,2,0,1443586
1,2,1,2,2,1,2,3,3,3,3,0,1513090
1,2,1,2,2,1,2,3,3,3,3,0,16959857668
1,2,1,2,2,1,2,2,3,3,3,0,16959857671
1,2,1,2,2,1,2,3,3,3,3,0,16959857674
1,2,1,2,2,1,2,3,3,3,3,0,16959857680
1,2,1,2,2,1,2,2,3,2,3,0,16959857680
2,2,1,2,1,1,1,2,1,1,2,0,1510921
2,2,1,2,1,2,1,2,1,1,1,0,1497973
1,8,1,1,1,1,1,2,2,1,1,0,16913957668
1,8,1,1,1,1,1,3,3,3,3,0,16956552868
2,2,1,2,1,1,1,2,1,1,1,0,1512622
2,2,1,2,1,1,1,3,2,2,2,0,1512814
2,2,1,2,1,1,1,2,1,1,1,0,1512817
1,4,1,2,1,1,1,2,3,2,2,0,16872281668
2,4,1,2,1,1,1,2,2,2,1,0,16873095268
2,4,1,2,1,1,1,2,1,1,1,0,16873095271
2,4,1,2,1,1,1,3,3,3,3,0,16873095274
2,4,1,2,1,1,1,2,3,3,3,0,16873095277
2,4,1,2,1,1,1,2,2,1,1,0,16961264068
1,4,1,2,1,1,1,2,2,1,1,0,1380391
1,4,1,2,1,1,1,2,3,3,3,0,16949559268
2,2,1,2,1,1,1,2,1,1,1,0,1504186
1,4,1,2,1,1,1,2,3,2,3,0,1444966
2,2,1,2,1,1,1,2,3,3,3,0,1427629
1,4,1,2,1,1,1,3,3,3,3,0,16870344868
1,4,1,2,1,1,1,2,2,1,1,0,16924220068
1,4,1,2,1,1,1,2,3,3,3,0,16924220071
1,2,1,2,1,1,2,2,2,1,1,0,21645377668
1,2,1,2,1,1,1,2,2,2,2,0,21644940871
1,2,1,2,1,1,1,2,2,2,2,0,21645380068
1,2,1,2,1,1,1,2,2,2,2,0,21645946471
1,2,1,2,1,1,1,2,3,2,2,0,21649640068
1,2,1,2,1,1,1,2,2,2,2,0,21645948871
1,2,1,2,1,1,1,2,2,2,2,0,21647528068
1,2,1,2,1,1,1,2,2,2,1,0,21647489668
1,2,1,2,1,1,1,3,3,3,3,0,46997716
1,4,1,2,1,1,1,3,3,3,3,0,46997716
1,4,1,2,1,1,1,3,3,3,2,0,46999090
1,4,1,2,1,1,1,3,3,3,3,0,47000674
1,4,1,2,1,1,1,3,3,3,3,0,47002270
1,4,1,2,1,1,1,3,3,3,3,0,47006140
1,4,1,2,1,1,1,3,3,3,3,0,47008297
1,4,1,2,1,1,1,3,3,3,3,0,47009461
1,4,1,2,1,1,1,3,2,3,3,0,47013349
1,2,1,2,1,1,1,2,2,2,2,0,46997713
1,2,1,2,1,1,1,3,3,3,3,0,46997719
1,2,1,2,1,1,1,3,3,3,3,0,47000176
1,2,1,2,1,1,1,3,3,3,3,0,47006143
1,4,1,2,1,1,1,3,3,3,3,0,46997728
1,4,1,2,1,1,1,3,3,3,3,0,47000185
1,4,1,2,1,1,1,3,3,3,2,0,47003440
1,4,1,2,1,1,1,3,3,3,3,0,47006149
1,4,1,2,1,1,1,3,3,3,3,0,47007937
1,2,1,2,1,1,1,3,3,3,3,0,46997728
1,2,1,2,1,1,1,3,3,3,3,0,47000188
1,2,1,2,1,1,1,3,3,3,3,0,47006152
1,2,1,2,1,1,1,3,3,3,3,0,47007940
1,2,1,2,1,1,1,3,3,3,3,0,47012068
1,2,1,2,1,1,1,3,3,3,3,0,46998097
1,2,1,2,1,1,1,3,3,3,3,0,47000680
1,2,1,2,1,1,1,3,3,3,3,0,47002273
1,2,1,2,1,1,1,3,3,3,3,0,47006152
1,2,1,2,1,1,1,3,3,3,3,0,47007940
1,4,1,2,1,1,1,3,3,3,3,0,46997734
1,4,1,2,1,1,1,3,3,3,1,0,47000683
1,4,1,2,1,1,1,3,3,3,3,0,47002276
1,4,1,2,1,1,1,3,3,3,3,0,47002651
1,4,1,2,1,1,1,3,3,3,3,0,47006158
1,4,1,2,1,1,1,3,3,3,3,0,47008681
1,4,1,2,1,1,1,3,3,3,3,0,47009485
1,4,1,2,1,1,1,3,3,3,3,0,47011612
1,4,1,2,1,1,1,3,3,3,3,0,47015446
1,4,1,2,1,1,1,3,3,3,3,0,46997722
1,4,1,2,1,1,1,3,3,3,3,0,47000179
1,2,1,2,1,1,1,2,2,2,2,0,46997731
1,2,1,2,1,1,1,3,3,3,3,0,47000680
1,2,1,2,1,1,1,3,3,3,2,0,47002276
1,2,1,2,1,1,1,3,3,3,3,0,47006155
1,2,1,2,1,1,1,3,1,2,2,0,47007943
1,4,1,2,1,1,1,3,3,3,3,0,46997725
1,4,1,2,1,1,1,3,3,3,3,0,47000182
1,2,1,2,1,1,1,2,3,3,3,0,1460656
1,2,1,2,1,1,1,2,3,2,2,0,1460659
1,2,1,2,1,1,1,3,3,3,3,0,47013157
1,2,1,2,1,2,2,2,3,2,2,0,1427152
1,2,1,2,1,2,1,2,2,1,1,0,1429720
1,4,1,2,1,1,1,3,3,3,3,0,47008843
1,2,1,2,1,2,1,3,3,3,3,0,16955852068
1,4,1,2,1,1,1,2,2,1,2,0,1498621
1,4,1,2,1,2,1,2,1,1,1,0,1426096
1,4,1,2,1,2,1,2,1,1,1,0,16866034468
1,4,1,2,1,2,1,2,3,2,3,0,16866034471
1,4,1,2,1,2,1,3,3,3,3,0,16866034474
1,4,1,2,1,2,1,2,2,1,1,0,16888601668
1,4,1,2,1,2,1,2,3,3,3,0,16888601671
1,4,1,2,1,1,1,2,2,1,1,0,16865235268
1,4,1,2,1,1,1,2,2,1,1,0,16865235271
1,4,1,2,1,1,1,2,2,1,1,0,16865235274
1,4,1,2,1,1,1,2,3,3,3,0,16865235277
1,4,1,2,1,1,1,2,3,3,3,0,16865235280
2,2,1,2,1,1,1,2,1,1,1,0,1465651
1,4,1,2,1,1,1,2,3,3,3,0,16954232068
1,4,1,2,1,1,1,3,3,3,3,0,16889367268
1,4,1,2,1,1,1,2,3,1,2,0,16954409668
1,4,1,2,1,1,1,2,3,2,2,0,16954409671
1,4,1,2,1,1,1,2,2,2,2,0,46999606
1,4,1,2,1,1,1,3,3,3,3,0,47002618
1,4,1,2,1,1,1,2,2,2,2,0,47008846
1,8,1,2,1,1,1,2,3,3,3,0,16944461668
1,8,1,2,1,1,1,2,3,2,2,0,16944461671
1,8,1,2,1,1,1,2,2,1,2,0,16944461674
1,8,1,2,1,1,1,2,2,1,2,0,16944461677
1,8,1,2,1,1,1,2,2,1,2,0,16944461680
2,4,1,2,1,1,1,3,3,3,3,0,16958818468
2,2,1,2,1,1,1,2,1,1,1,0,1462504
1,4,1,2,1,1,1,2,2,2,2,0,21650552068
2,2,1,2,1,1,1,2,1,1,1,0,1422724
2,2,1,2,1,1,1,2,3,1,2,0,1481812
2,2,1,2,1,1,1,2,2,1,1,0,1481812
2,8,1,2,1,2,1,2,1,2,2,0,1473925
2,2,1,2,1,1,1,2,1,1,1,0,1507288
2,2,1,2,1,1,1,2,1,1,1,0,1507288
1,2,1,2,1,2,1,3,1,2,2,0,1399507
1,8,1,2,1,1,1,3,3,3,3,0,46998091
1,8,1,2,1,1,1,3,3,3,3,0,16865228068
1,8,1,2,1,1,1,2,3,3,3,0,16865228071
1,8,1,2,1,1,1,2,3,3,3,0,16865228074
1,8,1,2,1,1,1,3,3,3,3,0,16865228077
1,8,1,2,1,1,1,3,3,3,3,0,16865228080
1,8,1,2,1,1,1,2,3,3,3,0,16865228080
1,8,1,2,1,1,1,2,3,2,2,0,16865228083
2,2,1,2,1,1,1,2,2,2,2,0,21642459280
2,2,1,2,1,1,1,2,2,2,2,0,21646904068
1,4,1,2,1,2,1,3,3,3,3,0,47013760
1,8,1,1,1,1,1,2,2,1,1,0,16953588868
1,8,1,1,1,1,1,3,3,3,3,0,16953588871
1,4,1,2,1,1,1,2,2,2,2,0,47011969
1,4,1,2,1,1,1,3,3,3,1,0,47013343
1,4,1,2,1,1,1,3,3,3,3,0,47014384
1,4,1,2,1,1,1,3,3,3,3,0,47015731
1,4,1,2,1,1,1,3,3,3,3,0,47002234
1,4,1,2,1,1,1,3,3,3,3,0,47008252
1,8,1,1,1,1,1,3,3,3,3,0,47004277
1,8,1,1,1,2,1,2,1,1,1,0,1432255
2,2,1,2,1,1,1,3,3,3,3,0,16959910468
1,2,1,2,1,2,1,3,2,1,2,0,1497427
1,4,1,2,1,1,1,3,3,3,3,0,16865868868
1,4,1,2,1,1,1,2,3,3,3,0,16964552068
1,4,1,2,1,1,1,3,3,3,3,0,16964552071
1,4,1,2,1,1,1,3,3,3,3,0,16964552074
1,4,1,2,1,1,1,2,3,3,3,0,16964552077
1,4,1,2,1,1,1,2,3,3,3,0,16964552080
1,8,1,2,1,1,1,3,3,3,3,0,16954856068
1,4,1,2,1,2,1,3,3,3,3,0,47014492
1,4,1,2,1,2,1,3,3,3,3,0,47015944
1,4,1,2,1,2,1,3,2,2,3,0,47020705
1,2,1,2,1,1,1,3,3,3,3,0,47005807
1,4,1,2,1,1,1,2,1,1,1,0,16874007268
